roundId,price,startedAt,updatedAt,answeredInRound
18446744073709590142,8871895200994,1720802322,1720802322,18446744073709590142
18446744073709590141,8920000000000,1720802202,1720802202,18446744073709590141
18446744073709590140,8857361100000,1720801122,1720801122,18446744073709590140
18446744073709590139,8808393300000,1720800971,1720800971,18446744073709590139
18446744073709590138,8861438423566,1720799351,1720799351,18446744073709590138
18446744073709590137,8806812400000,1720799201,1720799201,18446744073709590137
18446744073709590136,8854770600000,1720798360,1720798360,18446744073709590136
18446744073709590135,8902582622227,1720798210,1720798210,18446744073709590135
18446744073709590134,8839999999999,1720798060,1720798060,18446744073709590134
18446744073709590133,8762308202205,1720797640,1720797640,18446744073709590133
18446744073709590132,8808617400000,1720797430,1720797430,18446744073709590132
18446744073709590131,8758301339064,1720797342,1720797342,18446744073709590131
18446744073709590130,8708933700000,1720796559,1720796559,18446744073709590130
18446744073709590129,8661983229318,1720795930,1720795930,18446744073709590129
18446744073709590128,8709174618864,1720793078,1720793078,18446744073709590128
18446744073709590127,8756774400000,1720792568,1720792568,18446744073709590127
18446744073709590126,8707008300000,1720792208,1720792208,18446744073709590126
18446744073709590125,8646037350000,1720790767,1720790767,18446744073709590125
18446744073709590124,8690000000000,1720790377,1720790377,18446744073709590124
18446744073709590123,8631670389523,1720790167,1720790167,18446744073709590123
18446744073709590122,8536108700000,1720789687,1720789687,18446744073709590122
18446744073709590121,8479486776494,1720789239,1720789239,18446744073709590121
18446744073709590120,8433561837407,1720786986,1720786986,18446744073709590120
18446744073709590119,8388583847290,1720786505,1720786505,18446744073709590119
18446744073709590118,8386636300000,1720782904,1720782904,18446744073709590118
18446744073709590117,8343283435207,1720782364,1720782364,18446744073709590117
18446744073709590116,8404090078818,1720781403,1720781403,18446744073709590116
18446744073709590115,8450422500000,1720781283,1720781283,18446744073709590115
18446744073709590114,8401285213358,1720780263,1720780263,18446744073709590114
18446744073709590113,8349674406997,1720778972,1720778972,18446744073709590113
18446744073709590112,8419340219629,1720778942,1720778942,18446744073709590112
18446744073709590111,8469686315752,1720778912,1720778912,18446744073709590111
18446744073709590110,8536962400000,1720778702,1720778702,18446744073709590110
18446744073709590109,8490169799999,1720778072,1720778072,18446744073709590109
18446744073709590108,8538751200000,1720777562,1720777562,18446744073709590108
18446744073709590107,8587251387325,1720776241,1720776241,18446744073709590107
18446744073709590106,8540000019397,1720775821,1720775821,18446744073709590106
18446744073709590105,8590343600000,1720775701,1720775701,18446744073709590105
18446744073709590104,8634755700000,1720775281,1720775281,18446744073709590104
18446744073709590103,8679943657766,1720774800,1720774800,18446744073709590103
18446744073709590102,8634582824056,1720772489,1720772489,18446744073709590102
18446744073709590101,8678509500000,1720771619,1720771619,18446744073709590101
18446744073709590100,8632270414498,1720769668,1720769668,18446744073709590100
18446744073709590099,8679999999999,1720768858,1720768858,18446744073709590099
18446744073709590098,8726174520000,1720768078,1720768078,18446744073709590098
18446744073709590097,8681408298224,1720765557,1720765557,18446744073709590097
18446744073709590096,8637741700000,1720764296,1720764296,18446744073709590096
18446744073709590095,8593720888839,1720763306,1720763306,18446744073709590095
18446744073709590094,8638583000000,1720761835,1720761835,18446744073709590094
18446744073709590093,8593747117380,1720760994,1720760994,18446744073709590093
18446744073709590092,8640576343520,1720759584,1720759584,18446744073709590092
18446744073709590091,8590687200000,1720758954,1720758954,18446744073709590091
18446744073709590090,8540947300000,1720758624,1720758624,18446744073709590090
18446744073709590089,8625012497051,1720758564,1720758564,18446744073709590089
18446744073709590088,8670346800000,1720758533,1720758533,18446744073709590088
18446744073709590087,8753576260181,1720758383,1720758383,18446744073709590087
18446744073709590086,8800352000000,1720755652,1720755652,18446744073709590086
18446744073709590085,8845558300000,1720754842,1720754842,18446744073709590085
18446744073709590084,8792975600000,1720754451,1720754451,18446744073709590084
18446744073709590083,8840442000000,1720753941,1720753941,18446744073709590083
18446744073709590082,8885133350000,1720753551,1720753551,18446744073709590082
18446744073709590081,8929910700000,1720751150,1720751150,18446744073709590081
18446744073709590080,8880143422433,1720750730,1720750730,18446744073709590080
18446744073709590079,8834602000000,1720748899,1720748899,18446744073709590079
18446744073709590078,8788719981720,1720748179,1720748179,18446744073709590078
18446744073709590077,8738032071112,1720747669,1720747669,18446744073709590077
18446744073709590076,8686000000000,1720747248,1720747248,18446744073709590076
18446744073709590075,8746796200000,1720747128,1720747128,18446744073709590075
18446744073709590074,8830000000000,1720746978,1720746978,18446744073709590074
18446744073709590073,8883911160000,1720745868,1720745868,18446744073709590073
18446744073709590072,8929821400000,1720745568,1720745568,18446744073709590072
18446744073709590071,8978910210000,1720745057,1720745057,18446744073709590071
18446744073709590070,8927910720000,1720744097,1720744097,18446744073709590070
18446744073709590069,8878000000000,1720741576,1720741576,18446744073709590069
18446744073709590068,8833670998039,1720740766,1720740766,18446744073709590068
18446744073709590067,8879120267224,1720740496,1720740496,18446744073709590067
18446744073709590066,8833673064493,1720739865,1720739865,18446744073709590066
18446744073709590065,8890372290983,1720738094,1720738094,18446744073709590065
18446744073709590064,8935769600000,1720737014,1720737014,18446744073709590064
18446744073709590063,8885523137969,1720735333,1720735333,18446744073709590063
18446744073709590062,8935449700000,1720733172,1720733172,18446744073709590062
18446744073709590061,9006545500000,1720732872,1720732872,18446744073709590061
18446744073709590060,9060174425320,1720732332,1720732332,18446744073709590060
18446744073709590059,9109411137951,1720731161,1720731161,18446744073709590059
18446744073709590058,9063350900000,1720728851,1720728851,18446744073709590058
18446744073709590057,9120000000000,1720725879,1720725879,18446744073709590057
18446744073709590056,9173560000000,1720722698,1720722698,18446744073709590056
18446744073709590055,9219723400000,1720722038,1720722038,18446744073709590055
18446744073709590054,9170000000000,1720718466,1720718466,18446744073709590054
18446744073709590053,9122101605371,1720716035,1720716035,18446744073709590053
18446744073709590052,9170591851044,1720714414,1720714414,18446744073709590052
18446744073709590051,9117995587969,1720714114,1720714114,18446744073709590051
18446744073709590050,9067390605618,1720713934,1720713934,18446744073709590050
18446744073709590049,9116043437274,1720713154,1720713154,18446744073709590049
18446744073709590048,9172342472120,1720712914,1720712914,18446744073709590048
18446744073709590047,9231661400000,1720712554,1720712554,18446744073709590047
18446744073709590046,9279730557962,1720711893,1720711893,18446744073709590046
18446744073709590045,9352027800000,1720711113,1720711113,18446744073709590045
18446744073709590044,9300000000000,1720710993,1720710993,18446744073709590044
18446744073709590043,9358856359264,1720710813,1720710813,18446744073709590043
18446744073709590042,9406943900000,1720709612,1720709612,18446744073709590042
18446744073709590041,9359641900000,1720709162,1720709162,18446744073709590041
18446744073709590040,9410394926465,1720708142,1720708142,18446744073709590040
18446744073709590039,9363239130977,1720707751,1720707751,18446744073709590039
18446744073709590038,9431225900000,1720707661,1720707661,18446744073709590038
18446744073709590037,9483447321739,1720707511,1720707511,18446744073709590037
18446744073709590036,9545281553572,1720707241,1720707241,18446744073709590036
18446744073709590035,9595843982670,1720707091,1720707091,18446744073709590035
18446744073709590034,9650000000000,1720706551,1720706551,18446744073709590034
18446744073709590033,9575586819739,1720706190,1720706190,18446744073709590033
18446744073709590032,9648277193052,1720705650,1720705650,18446744073709590032
18446744073709590031,9587933562505,1720705500,1720705500,18446744073709590031
18446744073709590030,9532552000000,1720705411,1720705411,18446744073709590030
18446744073709590029,9590000000000,1720705260,1720705260,18446744073709590029
18446744073709590028,9643370500000,1720704660,1720704660,18446744073709590028
18446744073709590027,9579000000000,1720704300,1720704300,18446744073709590027
18446744073709590026,9525931731776,1720703520,1720703520,18446744073709590026
18446744073709590025,9474595300000,1720703430,1720703430,18446744073709590025
18446744073709590024,9522704662655,1720703369,1720703369,18446744073709590024
18446744073709590023,9589980435435,1720703069,1720703069,18446744073709590023
18446744073709590022,9639850818302,1720702739,1720702739,18446744073709590022
18446744073709590021,9590976800378,1720702499,1720702499,18446744073709590021
18446744073709590020,9699418000000,1720701928,1720701928,18446744073709590020
18446744073709590019,9759432385364,1720701598,1720701598,18446744073709590019
18446744073709590018,9707766700000,1720701268,1720701268,18446744073709590018
18446744073709590017,9609714207831,1720701118,1720701118,18446744073709590017
18446744073709590016,9679950611374,1720701058,1720701058,18446744073709590016
18446744073709590015,9404247600000,1720700998,1720700998,18446744073709590015
18446744073709590014,9458012900000,1720700878,1720700878,18446744073709590014
18446744073709590013,9409247200000,1720700758,1720700758,18446744073709590013
18446744073709590012,9360510008039,1720699408,1720699408,18446744073709590012
18446744073709590011,9418246480000,1720699077,1720699077,18446744073709590011
18446744073709590010,9477586271283,1720698747,1720698747,18446744073709590010
18446744073709590009,9430240766188,1720698447,1720698447,18446744073709590009
18446744073709590008,9365975700000,1720698057,1720698057,18446744073709590008
18446744073709590007,9313995100000,1720697307,1720697307,18446744073709590007
18446744073709590006,9361085013427,1720694425,1720694425,18446744073709590006
18446744073709590005,9313399403684,1720692775,1720692775,18446744073709590005
18446744073709590004,9367736865709,1720692204,1720692204,18446744073709590004
18446744073709590003,9313481802700,1720690254,1720690254,18446744073709590003
18446744073709590002,9366613700000,1720689773,1720689773,18446744073709590002
18446744073709590001,9315926400000,1720689143,1720689143,18446744073709590001
18446744073709590000,9267543543879,1720688303,1720688303,18446744073709590000
18446744073709589999,9221429198908,1720686922,1720686922,18446744073709589999
18446744073709589998,9268980299999,1720685752,1720685752,18446744073709589998
18446744073709589997,9322000000000,1720682300,1720682300,18446744073709589997
18446744073709589996,9265899491283,1720679479,1720679479,18446744073709589996
18446744073709589995,9217354759786,1720677528,1720677528,18446744073709589995
18446744073709589994,9168516812240,1720676778,1720676778,18446744073709589994
18446744073709589993,9122778503711,1720676057,1720676057,18446744073709589993
18446744073709589992,9170000000000,1720675097,1720675097,18446744073709589992
18446744073709589991,9119999999999,1720671886,1720671886,18446744073709589991
18446744073709589990,9067183880000,1720669604,1720669604,18446744073709589990
18446744073709589989,9020000000000,1720668044,1720668044,18446744073709589989
18446744073709589988,9080000000000,1720667924,1720667924,18446744073709589988
18446744073709589987,9130000000000,1720667264,1720667264,18446744073709589987
18446744073709589986,9182920200000,1720665523,1720665523,18446744073709589986
18446744073709589985,9232760800000,1720664802,1720664802,18446744073709589985
18446744073709589984,9179840214951,1720664202,1720664202,18446744073709589984
18446744073709589983,9247839300000,1720662611,1720662611,18446744073709589983
18446744073709589982,9188253900000,1720662251,1720662251,18446744073709589982
18446744073709589981,9140577861365,1720661921,1720661921,18446744073709589981
18446744073709589980,9083798219882,1720661021,1720661021,18446744073709589980
18446744073709589979,9130000000000,1720660240,1720660240,18446744073709589979
18446744073709589978,9180000000000,1720659460,1720659460,18446744073709589978
18446744073709589977,9131721380000,1720658019,1720658019,18446744073709589977
18446744073709589976,9179919993740,1720656189,1720656189,18446744073709589976
18446744073709589975,9227001475710,1720654988,1720654988,18446744073709589975
18446744073709589974,9174898880000,1720653517,1720653517,18446744073709589974
18446744073709589973,9126497442498,1720650126,1720650126,18446744073709589973
18446744073709589972,9080270479447,1720649766,1720649766,18446744073709589972
18446744073709589971,9127959412483,1720649346,1720649346,18446744073709589971
18446744073709589970,9080000000000,1720646705,1720646705,18446744073709589970
18446744073709589969,9031327081658,1720646135,1720646135,18446744073709589969
18446744073709589968,9079909200000,1720645594,1720645594,18446744073709589968
18446744073709589967,9129999999999,1720644754,1720644754,18446744073709589967
18446744073709589966,9081419736789,1720643493,1720643493,18446744073709589966
18446744073709589965,9139543000000,1720642143,1720642143,18446744073709589965
18446744073709589964,9189540500000,1720639922,1720639922,18446744073709589964
18446744073709589963,9169633200000,1720636320,1720636320,18446744073709589963
18446744073709589962,9221793983227,1720634639,1720634639,18446744073709589962
18446744073709589961,9220812011187,1720631038,1720631038,18446744073709589961
18446744073709589960,9269999999999,1720630228,1720630228,18446744073709589960
18446744073709589959,9329346900000,1720629627,1720629627,18446744073709589959
18446744073709589958,9390000000000,1720628907,1720628907,18446744073709589958
18446744073709589957,9338132000000,1720628487,1720628487,18446744073709589957
18446744073709589956,9388122000000,1720628217,1720628217,18446744073709589956
18446744073709589955,9338225400000,1720627557,1720627557,18446744073709589955
18446744073709589954,9279370716124,1720627316,1720627316,18446744073709589954
18446744073709589953,9330000000000,1720625636,1720625636,18446744073709589953
18446744073709589952,9280405192068,1720624615,1720624615,18446744073709589952
18446744073709589951,9225109732675,1720624435,1720624435,18446744073709589951
18446744073709589950,9176439740000,1720623895,1720623895,18446744073709589950
18446744073709589949,9223362364003,1720623715,1720623715,18446744073709589949
18446744073709589948,9272808500000,1720622124,1720622124,18446744073709589948
18446744073709589947,9320000000000,1720621254,1720621254,18446744073709589947
18446744073709589946,9227877100000,1720620773,1720620773,18446744073709589946
18446744073709589945,9280895916517,1720620113,1720620113,18446744073709589945
18446744073709589944,9166491700000,1720619843,1720619843,18446744073709589944
18446744073709589943,9108390554109,1720619213,1720619213,18446744073709589943
18446744073709589942,9058865834999,1720618613,1720618613,18446744073709589942
18446744073709589941,9113046865117,1720618043,1720618043,18446744073709589941
18446744073709589940,9159542000000,1720617323,1720617323,18446744073709589940
18446744073709589939,9112580490001,1720616632,1720616632,18446744073709589939
18446744073709589938,9169174700000,1720616512,1720616512,18446744073709589938
18446744073709589937,9119088000000,1720616332,1720616332,18446744073709589937
18446744073709589936,9059999999999,1720615792,1720615792,18446744073709589936
18446744073709589935,9007805457773,1720614981,1720614981,18446744073709589935
18446744073709589934,9059547000000,1720614771,1720614771,18446744073709589934
18446744073709589933,9130548760752,1720614441,1720614441,18446744073709589933
18446744073709589932,9193856200000,1720611950,1720611950,18446744073709589932
18446744073709589931,9145971138116,1720610329,1720610329,18446744073709589931
18446744073709589930,9194816099999,1720607868,1720607868,18446744073709589930
18446744073709589929,9145617100000,1720606998,1720606998,18446744073709589929
18446744073709589928,9090526839635,1720606578,1720606578,18446744073709589928
18446744073709589927,9145007322242,1720603546,1720603546,18446744073709589927
18446744073709589926,9193363300000,1720602436,1720602436,18446744073709589926
18446744073709589925,9240133682173,1720600425,1720600425,18446744073709589925
18446744073709589924,9184999368617,1720599194,1720599194,18446744073709589924
18446744073709589923,9236038644849,1720597484,1720597484,18446744073709589923
18446744073709589922,9288857064530,1720596283,1720596283,18446744073709589922
18446744073709589921,9342488152589,1720595833,1720595833,18446744073709589921
18446744073709589920,9391596300000,1720594122,1720594122,18446744073709589920
18446744073709589919,9342358324949,1720592021,1720592021,18446744073709589919
18446744073709589918,9293540830894,1720591721,1720591721,18446744073709589918
18446744073709589917,9350204097481,1720591421,1720591421,18446744073709589917
18446744073709589916,9401316000000,1720591271,1720591271,18446744073709589916
18446744073709589915,9350444035875,1720590400,1720590400,18446744073709589915
18446744073709589914,9299364874400,1720589920,1720589920,18446744073709589914
18446744073709589913,9346106378441,1720589650,1720589650,18446744073709589913
18446744073709589912,9396154486082,1720589080,1720589080,18446744073709589912
18446744073709589911,9346567400000,1720588209,1720588209,18446744073709589911
18446744073709589910,9398072632892,1720588120,1720588120,18446744073709589910
18446744073709589909,9339483700000,1720588059,1720588059,18446744073709589909
18446744073709589908,9270463500000,1720586799,1720586799,18446744073709589908
18446744073709589907,9320372800000,1720586258,1720586258,18446744073709589907
18446744073709589906,9250462500000,1720585898,1720585898,18446744073709589906
18446744073709589905,9308215300000,1720585718,1720585718,18446744073709589905
18446744073709589904,9260463000000,1720585658,1720585658,18446744073709589904
18446744073709589903,9210000000000,1720585478,1720585478,18446744073709589903
18446744073709589902,9160366400000,1720584998,1720584998,18446744073709589902
18446744073709589901,9214032800000,1720584578,1720584578,18446744073709589901
18446744073709589900,9165224100000,1720584488,1720584488,18446744073709589900
18446744073709589899,9110911000000,1720584098,1720584098,18446744073709589899
18446744073709589898,9060029452208,1720580706,1720580706,18446744073709589898
18446744073709589897,9010360400000,1720579536,1720579536,18446744073709589897
18446744073709589896,9055984300000,1720579356,1720579356,18446744073709589896
18446744073709589895,9006748800000,1720578816,1720578816,18446744073709589895
18446744073709589894,8959293619712,1720577345,1720577345,18446744073709589894
18446744073709589893,9009819800000,1720576564,1720576564,18446744073709589893
18446744073709589892,8960848646255,1720575694,1720575694,18446744073709589892
18446744073709589891,9010000000000,1720575154,1720575154,18446744073709589891
18446744073709589890,8959999999999,1720575064,1720575064,18446744073709589890
18446744073709589889,8905646633259,1720574433,1720574433,18446744073709589889
18446744073709589888,8849999999999,1720573833,1720573833,18446744073709589888
18446744073709589887,8798879800000,1720573353,1720573353,18446744073709589887
18446744073709589886,8859031194999,1720573113,1720573113,18446744073709589886
18446744073709589885,8949910500000,1720570952,1720570952,18446744073709589885
18446744073709589884,9010000000000,1720570592,1720570592,18446744073709589884
18446744073709589883,9057473600000,1720569691,1720569691,18446744073709589883
18446744073709589882,9110931137737,1720568641,1720568641,18446744073709589882
18446744073709589881,9058526700000,1720567320,1720567320,18446744073709589881
18446744073709589880,9010364845000,1720565999,1720565999,18446744073709589880
18446744073709589879,9060000000000,1720565579,1720565579,18446744073709589879
18446744073709589878,9109999999999,1720565489,1720565489,18446744073709589878
18446744073709589877,9057243700000,1720565340,1720565340,18446744073709589877
18446744073709589876,9005537000000,1720564679,1720564679,18446744073709589876
18446744073709589875,8959820800000,1720562578,1720562578,18446744073709589875
18446744073709589874,9014381291353,1720562098,1720562098,18446744073709589874
18446744073709589873,9046811523796,1720558496,1720558496,18446744073709589873
18446744073709589872,9096567212846,1720556485,1720556485,18446744073709589872
18446744073709589871,9026807619785,1720556185,1720556185,18446744073709589871
18446744073709589870,9042547849999,1720552584,1720552584,18446744073709589870
18446744073709589869,8990000000000,1720550963,1720550963,18446744073709589869
18446744073709589868,9040000000000,1720550722,1720550722,18446744073709589868
18446744073709589867,8990000000000,1720548832,1720548832,18446744073709589867
18446744073709589866,8941910580000,1720547031,1720547031,18446744073709589866
18446744073709589865,8990647600000,1720545891,1720545891,18446744073709589865
18446744073709589864,9039909600000,1720544180,1720544180,18446744073709589864
18446744073709589863,8981618882841,1720543820,1720543820,18446744073709589863
18446744073709589862,9030000000000,1720542889,1720542889,18446744073709589862
18446744073709589861,9084515848737,1720542679,1720542679,18446744073709589861
18446744073709589860,9141903100000,1720542109,1720542109,18446744073709589860
18446744073709589859,9090000000000,1720541359,1720541359,18446744073709589859
18446744073709589858,9032632239999,1720541118,1720541118,18446744073709589858
18446744073709589857,9080000000000,1720540878,1720540878,18446744073709589857
18446744073709589856,9024890100000,1720540698,1720540698,18446744073709589856
18446744073709589855,9015444200000,1720540428,1720540428,18446744073709589855
18446744073709589854,8969090200000,1720539288,1720539288,18446744073709589854
18446744073709589853,8915930139099,1720538477,1720538477,18446744073709589853
18446744073709589852,8964535444395,1720538387,1720538387,18446744073709589852
18446744073709589851,9010000000000,1720538027,1720538027,18446744073709589851
18446744073709589850,8960537600000,1720537787,1720537787,18446744073709589850
18446744073709589849,8911173715877,1720537727,1720537727,18446744073709589849
18446744073709589848,8980628600000,1720537637,1720537637,18446744073709589848
18446744073709589847,9034077900000,1720537367,1720537367,18446744073709589847
18446744073709589846,8980280046938,1720537277,1720537277,18446744073709589846
18446744073709589845,9030178574027,1720537066,1720537066,18446744073709589845
18446744073709589844,9082908200000,1720536676,1720536676,18446744073709589844
18446744073709589843,9131913099999,1720536556,1720536556,18446744073709589843
18446744073709589842,9178735815270,1720536166,1720536166,18446744073709589842
18446744073709589841,9125487330006,1720535746,1720535746,18446744073709589841
18446744073709589840,9080000000000,1720535595,1720535595,18446744073709589840
18446744073709589839,9129315948921,1720535295,1720535295,18446744073709589839
18446744073709589838,9176408879649,1720534785,1720534785,18446744073709589838
18446744073709589837,9230343110866,1720534698,1720534698,18446744073709589837
18446744073709589836,9325125400000,1720534545,1720534545,18446744073709589836
18446744073709589835,9259444400000,1720534485,1720534485,18446744073709589835
18446744073709589834,9159450400000,1720534365,1720534365,18446744073709589834
18446744073709589833,9107150047826,1720534305,1720534305,18446744073709589833
18446744073709589832,9045396977113,1720533855,1720533855,18446744073709589832
18446744073709589831,9105226700000,1720533765,1720533765,18446744073709589831
18446744073709589830,9051787088957,1720533615,1720533615,18446744073709589830
18446744073709589829,9004145551058,1720532625,1720532625,18446744073709589829
18446744073709589828,9067678922995,1720532474,1720532474,18446744073709589828
18446744073709589827,9117613811993,1720532114,1720532114,18446744073709589827
18446744073709589826,9059456400000,1720530523,1720530523,18446744073709589826
18446744073709589825,9109907969990,1720529773,1720529773,18446744073709589825
18446744073709589824,9159881874017,1720529383,1720529383,18446744073709589824
18446744073709589823,9109999999999,1720528182,1720528182,18446744073709589823
18446744073709589822,9112779275105,1720524580,1720524580,18446744073709589822
18446744073709589821,9060000000000,1720523981,1720523981,18446744073709589821
18446744073709589820,9010090100000,1720523440,1720523440,18446744073709589820
18446744073709589819,9088997362418,1720522720,1720522720,18446744073709589819
18446744073709589818,9036936406098,1720522599,1720522599,18446744073709589818
18446744073709589817,9099545000000,1720522419,1720522419,18446744073709589817
18446744073709589816,9169541500000,1720522179,1720522179,18446744073709589816
18446744073709589815,9236092360000,1720521549,1720521549,18446744073709589815
18446744073709589814,9282942412291,1720521369,1720521369,18446744073709589814
18446744073709589813,9233597577889,1720520678,1720520678,18446744073709589813
18446744073709589812,9280000000000,1720519118,1720519118,18446744073709589812
18446744073709589811,9331256994284,1720517677,1720517677,18446744073709589811
18446744073709589810,9274408180919,1720515636,1720515636,18446744073709589810
18446744073709589809,9331189100000,1720515126,1720515126,18446744073709589809
18446744073709589808,9380252200000,1720514556,1720514556,18446744073709589808
18446744073709589807,9320779301692,1720513806,1720513806,18446744073709589807
18446744073709589806,9369156700000,1720513386,1720513386,18446744073709589806
18446744073709589805,9308975900000,1720513115,1720513115,18446744073709589805
18446744073709589804,9259074000000,1720512815,1720512815,18446744073709589804
18446744073709589803,9209449956258,1720512575,1720512575,18446744073709589803
18446744073709589802,9260000000000,1720511134,1720511134,18446744073709589802
18446744073709589801,9320820195486,1720510594,1720510594,18446744073709589801
18446744073709589800,9370000000000,1720509844,1720509844,18446744073709589800
18446744073709589799,9321902572352,1720509544,1720509544,18446744073709589799
18446744073709589798,9372468942191,1720508853,1720508853,18446744073709589798
18446744073709589797,9421318800000,1720508433,1720508433,18446744073709589797
18446744073709589796,9469982475804,1720506872,1720506872,18446744073709589796
18446744073709589795,9530285900000,1720506452,1720506452,18446744073709589795
18446744073709589794,9470000000000,1720506152,1720506152,18446744073709589794
18446744073709589793,9414543800000,1720505342,1720505342,18446744073709589793
18446744073709589792,9353861798993,1720503601,1720503601,18446744073709589792
18446744073709589791,9421341805510,1720502070,1720502070,18446744073709589791
18446744073709589790,9470000000000,1720501050,1720501050,18446744073709589790
18446744073709589789,9419022322574,1720500540,1720500540,18446744073709589789
